latency,error_rate,volume,failure
89.06694094477368,0.005597927543981029,11568.870118803115,0
107.84760059015338,0.012530977904808909,10802.902365688937,0
96.31734148189896,0.1110041579209444,9115.001765612302,0
103.15887776860511,0.0288518121921091,10669.812752649921,0
103.6313114404419,0.01110037101547508,10874.377237689958,0
80.86574481110601,0.03740440262231985,9875.994570568888,0
105.41408946081957,0.052534285854341764,10038.454849547594,0
90.8052140315293,0.032710730489857925,9784.851366637693,0
88.09207636124383,0.02668719650286243,9681.445286663244,0
111.76179226630445,0.057078605891857315,10092.252892337634,0
84.53897379285941,0.04956841954045803,9120.977287538552,0
84.84544429919258,0.13758049281918272,11217.553066184219,0
92.38683319135369,0.025503878944507834,10215.614035841894,0
114.92745725802453,0.04011080102085236,9466.549070442554,0
110.17841466880834,0.09793594133921767,10241.64391682894,0
99.33462809872621,0.1284424531431213,10405.032185880573,0
119.13784729321823,0.0200726531554643,9809.347256473398,0
93.53451104847794,0.028143286623353865,10352.650061998866,0
83.2479175756663,0.199295554262296,10694.328053400048,0
107.9644516836934,0.04527110271009161,9861.670793277375,0
103.49951240710921,0.03360027690486509,11325.599413343449,0
104.85607162517815,0.05916564939826627,10615.685660456118,0
90.51431469150586,0.13038303479265012,9326.071040319195,0
107.17557883345359,0.09018374455084556,10468.474954717854,0
104.67236924398496,0.08042141830137337,9834.202854909194,0
89.15446037409632,0.07846376612806333,10669.802859901674,0
107.10374112509943,0.02000211022404237,9860.093213156826,0
104.58937858133008,0.017890641509146925,8294.460639736257,0
116.11255308960766,0.011760487763017906,9529.800766864522,0
97.98127077180906,0.06488690563766739,12022.297401021558,0
104.55614475661827,0.013556969532316648,11294.242945302718,0
111.36827170844626,0.01369347497366502,11075.428034081357,0
89.83634757425617,0.013640941117167541,9767.894722373594,0
96.9518633281804,0.021510237903329486,11086.54932597384,0
92.41755458288246,0.03107093578966244,10809.565148606838,0
96.79785102895077,0.033316734940813095,9149.394743883206,0
115.87015982030464,0.06827803488891113,9532.576872516336,0
109.47520612502136,0.04002427557122942,9514.364081142261,0
106.64304812626226,0.07201641417273465,10310.118759932879,0
105.859216345158,0.023330194176478004,8991.365591032605,0
108.21708125785992,0.03408749531870524,9177.174170904353,0
116.93391329327973,0.013273894085216995,10293.112919870862,0
109.21127085736973,0.017557159502730003,8967.874158775583,0
117.72732086999983,0.010977057079894936,9729.30344043571,0
105.63017706852104,0.018761819077268288,9223.663452105302,0
103.45500483286945,0.06347833325062681,10242.849623809714,0
106.61996373349032,0.034335432352092785,9403.031552258113,0
100.46052615447586,0.028681804209559823,10326.613759218946,0
108.46968776740157,0.07277187171727131,11469.854799393186,0
77.85372989335968,0.1444277388363021,10126.51135145381,0
99.07124053357616,0.0290249635574178,11436.248988027683,0
97.72757538196434,0.04873673207266397,9314.773613318677,0
93.80009822106453,0.0552534713733782,10357.14159449604,0
110.21189681596712,0.049573453463527255,9698.355389297216,0
113.78914152405447,0.022207029991993633,10053.171689380755,0
114.8592210983483,0.036777256404334255,10552.02724954037,0
95.47435964351666,0.014228059769541761,10835.18806265184,0
108.64881030191036,0.017770653881153137,8587.570544542348,0
87.7004978786625,0.018745906736128398,10086.868169392566,0
99.73818714942695,0.10586612744441828,9621.065265143488,0
101.99714587680526,0.11198665411491357,10113.19819775884,0
102.36686096244524,0.1300599005945272,10184.387169634001,0
101.67564149903913,0.028326972922490562,10878.091290791725,0
112.73539843760045,0.03896440176923614,10756.49326237908,0
85.92233481271084,0.034111907128029764,10287.544227820976,0
106.04283615712737,0.021526376783496524,9865.255092563535,0
97.50209658216092,0.04200505312158802,10820.476001302643,0
102.30282080842053,0.09111630415764432,9926.247009118402,0
118.70083458416461,0.07496678108449502,9616.320707823319,0
117.0588831426736,0.01947257825441828,8832.433174603171,0
106.42492292806826,0.08782297429073957,9859.918818153928,0
128.3734215841087,0.041177154207710114,8594.267504269745,0
105.58917972400486,0.030771532630210777,10393.811462651904,0
108.75162828430864,0.04046190656862831,9786.299281499167,0
115.59942157889392,0.0305614400700792,10538.00020993594,0
100.0836170110833,0.024586033769461883,8388.836320552691,0
101.54487087809977,0.028477815950347832,10582.672963371086,0
113.84834449665931,0.1688696411701993,9903.435682922642,0
90.07255717583847,0.046318012859626626,9919.946496820172,0
99.33984673889078,0.03143571509619151,9770.63962047039,0
85.89664390173132,0.047359206217657476,9791.421900537516,0
127.61313696918725,0.017990497999758548,10649.642298725348,0
100.71303410316926,0.04934436823524169,10109.686830842735,0
111.42024325044463,0.057789468162767026,10753.6260147904,0
92.25858954864462,0.017699288439104056,10657.027912778261,0
125.75828372532732,0.0874655112865168,9936.421314992402,0
92.61899160300206,0.02180105774598582,9828.800470809296,0
101.80737768609713,0.06986103267514812,9401.736011172381,0
129.46137944215198,0.03314150726841508,9573.910961982396,0
113.13357112388141,0.05602881722710605,10056.822090894764,0
102.52334715412744,0.03576236243248758,9893.412803755777,0
119.14482352293642,0.02010662551993903,10570.51809156263,0
107.88145383397782,0.04993955554721248,9997.659874813677,0
106.65237220483417,0.08067953956095776,10585.452061026452,0
100.39209229168223,0.023731964518117682,9933.001993421225,0
96.86809575022959,0.039973068388209444,9688.27491413006,0
97.79779753749568,0.07757415978166818,11152.818133408073,0
98.61597418380877,0.03020518400583876,10071.32420075842,0
100.06078184899903,0.15569904596419307,9387.027354047344,0
108.45031641622661,0.07946731864347989,10142.743723500229,0
107.82097296434713,0.05572537229724926,10152.547155749357,0
105.52418352704055,0.031131875389173107,11804.16865753724,0
107.23803213549853,0.06296474771183923,10058.763922435837,0
104.11952322530092,0.06757847039277466,9168.398813859254,0
114.71826406713497,0.11158319138002139,11451.924960831511,0
111.11882931320159,0.0341059361080993,10672.092905132358,0
122.95341392972306,0.05850283949400364,9566.029374444906,0
104.50353622297753,0.04699574898910026,9600.66639760607,0
130.40602276261086,0.13127625926212413,11352.971126740296,0
110.48029175507794,0.05131192168386658,9912.934869340304,0
110.44685512288812,0.05172725445208449,10914.357518915189,0
117.10961215768377,0.030899338377321905,11330.614367354194,0
102.72544393403119,0.05791836388666627,9341.153745939384,0
112.40423484015834,0.04948011230919616,10056.606908960495,0
114.71294930247302,0.059350943524831445,9080.246750091628,0
111.12356970811878,0.05949529541386369,9369.47025925582,0
111.98078941762068,0.02425977145290036,9910.392636051003,0
94.47982886173311,0.05996753381711899,12464.605524724444,0
125.9180201811785,0.10387163249649789,8958.392951782129,0
106.48334486358861,0.11811841018030131,11345.829057606716,0
82.93545160241972,0.03459221924341301,10051.7357128518,0
126.05683277868978,0.04378719142763415,8899.769770752355,0
114.44260354544001,0.044460510798110114,9430.858790014143,0
112.31857276302475,0.03725796514133151,9763.636509388241,0
107.01509123625675,0.029227166725266852,9465.1399382235,0
104.73797727863706,0.02692576734716612,9858.659545147048,0
114.57408969400767,0.043280680419333147,8964.277485217575,0
132.57661882652883,0.03950744366651545,9921.364906570809,0
115.45543664622105,0.03280162192289386,9033.699796706836,0
118.57168725159698,0.05272882025955736,10614.782151962952,0
110.14161123966993,0.07446144351170482,8821.85306184838,0
96.64639701691988,0.043858949706680736,10881.334248889581,0
107.27094276952292,0.03328828536628553,10587.037595811444,0
107.52100655095722,0.09138473225225228,9221.809820092449,0
114.98131741482679,0.030814627554245196,10983.110127950526,0
113.4369612984004,0.03686438924798268,10705.823797603263,0
109.03631367842705,0.06565665081312083,9286.015460678462,0
94.64513498717763,0.14222216429154544,8947.561748362374,0
94.51580530383106,0.05652099949218862,9430.439072814494,0
99.71442010775411,0.053212747899633275,9316.209691466762,0
87.76029949930455,0.09387682926175489,9950.482793655106,0
96.87546891576194,0.12947995069141938,9322.893156749358,0
119.8940832352908,0.04441837584420483,10364.148239824828,0
105.4729987175498,0.06124724943876077,9072.829295931662,0
95.65328564615983,0.10188991352197914,11341.937252229964,0
94.19239916974465,0.040055153672994295,9024.965005049067,0
111.36093068455877,0.03783795298805311,9196.365699403932,0
111.69277210569707,0.059051156680297756,11021.400277764333,0
110.69265770127008,0.1114312408870132,9922.053267613122,0
113.73493623204617,0.0744750641875106,10927.260751497477,0
107.73017337275253,0.06695281828813508,8907.63619180665,0
110.28746630817956,0.11755933866258811,9513.597394621895,0
98.1771398011164,0.039965374239842616,10143.538243700346,0
105.71625107545348,0.06310669353351078,10466.216902043901,0
109.62981345279483,0.036958377745596224,10060.838341887113,0
93.71641365692977,0.05346117159574311,9794.52030455822,0
103.31567761104452,0.03936309252532593,9916.642798418812,0
106.72755339990019,0.20206397210640098,9616.438588043422,0
130.08487539085638,0.0834946318775433,9016.916106869912,0
114.83474802153935,0.07875334638851039,10176.516660892836,0
114.9429311009623,0.07471552524948745,10659.073818113886,0
121.29692289459601,0.06337263710536382,9972.39542468077,0
110.60290781262053,0.04875641464799471,9312.815795288447,0
130.41093806754176,0.10811099664756724,10803.69143218355,0
103.24556567758326,0.059789003652929655,11037.503639388493,0
99.27708554877758,0.050677617786118845,9954.667231519512,0
113.02428119431102,0.06522803470055447,10175.847962049616,0
106.32200641947708,0.22367192450881063,10344.292141511212,0
101.83090550814524,0.07554543898758614,9889.676200294667,0
111.45713272769409,0.08843914118240137,9215.623626955528,0
88.27878965309901,0.03992627379737661,10993.060250099476,0
114.7030925299185,0.08424082573440957,9275.75663236364,0
104.85787194486288,0.18746440798231578,9729.588196840477,0
113.09859242314576,0.07684814804336423,10198.475871504406,0
102.72387390362785,0.1080982527761085,9606.44870694072,0
107.00373154349039,0.04380369794137821,9416.915895076107,0
121.16442333571105,0.03739715047653233,9776.064078188665,0
101.52998996081882,0.05889333949763786,9526.738535455877,0
123.31222724446462,0.08023463979890548,9786.400816229618,0
108.43514106064775,0.09311286143295777,9823.333953509973,0
135.47763445376407,0.08605029929453802,9562.191618361445,0
97.43051687354574,0.05219514640405049,10435.815138171616,0
124.0618929085862,0.05119869518277227,10700.334838037212,0
108.93946372663089,0.05959295087515675,9862.768222436665,0
127.58618624295644,0.06040493764710991,10436.88841738855,0
105.14660003505092,0.06181732181730967,9956.35091454125,0
98.7451755245043,0.039271393838178265,9921.058998474537,0
111.29617786024741,0.13579067231695308,10290.902441837927,0
114.1742536674875,0.061081897725938826,10870.782494504405,0
108.76745819644077,0.06757746423309059,10493.699565135452,0
112.37352314921489,0.08798288309488914,9480.51939495968,0
109.74375375730361,0.07366788742613362,9269.366727053199,0
106.7278466014898,0.044820922125388664,11795.92272263285,0
97.19590238186682,0.06241454982858881,9969.890351536103,0
120.02866068309166,0.04807430915946481,9737.704729381696,0
119.29408088257394,0.050170224917354116,9847.575365352586,0
104.58738386536241,0.08926594481082115,9611.857677610695,0
124.60594653300367,0.08479395934193378,10552.415424180406,0
112.35451484360539,0.059233763944026546,9449.597083953626,0
117.0833465189396,0.05722432697663596,9710.525460908348,0
108.28996186218241,0.05331963288013347,9580.174824768079,0
